"","page","sales"
"5705","B",11.9
"5706","B",28.21
"5707","B",18.88
"5708","B",18.38
"5709","B",40.2
"5710","B",31.2
"5711","B",12.53
"5712","B",20.15
"5713","B",26.76
"5714","B",31.17
"5715","B",15.42
"5716","B",24.77
"5717","B",54.65
"5718","B",0.11
"5719","B",24.15
"5720","B",4.01
"5721","B",11.28
"5722","B",6.2
"5723","B",10.75
"5724","B",1.05
"5725","B",1.83
"5726","B",34.54
"5727","B",37.34
"5728","B",25.8
"5729","B",25.44
"5730","B",40.45
"5731","B",10.71
"5732","B",4.7
"5733","B",49.6
"5734","B",24.5
"5735","B",11.82
"5736","B",21.29
"5737","B",16.46
"5738","B",19.73
"5739","B",6.8
"5740","B",21.57
"5741","B",18.11
"5742","B",44.1
"5743","B",0.28
"5744","B",40.24
"5745","B",3.94
"5746","B",41.05
"5747","B",19.98
"5748","B",4.95
"5749","B",24.79
"5750","B",10.05
"5751","B",5.99
"5752","B",9.51
"5753","B",34.73
"5754","B",5.75
"5755","B",37.6
"5756","B",12.7
"5757","B",6.79
"5758","B",8.01
"5759","B",24.98
"5760","B",38.76
"5761","B",36.26
"5762","B",44.16
"5763","B",36.92
"5764","B",23.65
"5765","B",28.33
"5766","B",13.91
"5767","B",14.87
"5768","B",12.19
"5769","B",20.08
"5770","B",47.31
"5771","B",22.68
"5772","B",13.06
"5773","B",2.97
"5774","B",32.39
"5775","B",19.66
"5776","B",5.59
"5777","B",12.22
"5778","B",11.72
"5779","B",33.26
"5780","B",26.39
"5781","B",23.16
"5782","B",20.65
"5783","B",17.83
"5784","B",18.88
"5785","B",4.95
"5786","B",20.52
"5787","B",10.15
"5788","B",34.51
"5789","B",17.8
"5790","B",4.43
"5791","B",30.51
"5792","B",30.76
"5793","B",2.28
"5794","B",32.69
"5795","B",41.13
"5796","B",10.99
"5797","B",4.47
"5798","B",43.48
"5799","B",11.39
"5800","B",12.79
"5801","B",38.96
"5802","B",17.37
"5803","B",8.11
"5804","B",34.08
"5805","B",21.83
"5806","B",28.48
"5807","B",10.66
"5808","B",5.06
"5809","B",51.33
"5810","B",1.33
"5811","B",36.3
"5812","B",33.93
"5813","B",4.94
"5814","B",24.77
"5815","B",50.67
"5816","B",31.06
"5817","B",6.57
"5818","B",1.31
"5819","B",28
"5820","B",28.79
"5821","B",31.24
"5822","B",32.11
"5823","B",0.85
"5824","B",4.05
"5825","B",21.75
"5826","B",37.95
"5827","B",9.16
"5828","B",29.67
"5829","B",23.98
"5830","B",33.14
"5831","B",2.91
"5832","B",47.35
"5833","B",23.79
"5834","B",15.8
"5835","B",24.84
"5836","B",12.51
"5837","B",14.72
"5838","B",19.46
"5839","B",52.58
"5840","B",37.32
"5841","B",6.22
"5842","B",19.19
"5843","B",31.06
"5844","B",10.61
"5845","B",44.69
"5846","B",47.59
"5847","B",7.07
"5848","B",5.53
"5849","B",16.8
"5850","B",9.3
"5851","B",23.96
"5852","B",1.34
"5853","B",29.36
"5854","B",3.55
"5855","B",7.93
"5856","B",71.95
"5857","B",10.23
"5858","B",22.12
"5859","B",14.99
"5860","B",5.3
"5861","B",6.07
"5862","B",31.63
"5863","B",43.71
"5864","B",6.25
"5865","B",36.98
"5866","B",17.21
"5867","B",8.33
"5868","B",36.67
"5869","B",29.55
"5870","B",19.86
"5871","B",13.31
"5872","B",22.93
"5873","B",33.72
"5874","B",37.3
"5875","B",37.2
"5876","B",28.73
"5877","B",8.03
"5878","B",35.56
"5879","B",32.57
"5880","B",2.23
"5881","B",7.07
"5882","B",5.62
"5883","B",2.4
"5884","B",14.94
"5885","B",37.04
"5886","B",35.04
"5887","B",7.7
"5888","B",9.46
"5889","B",54.15
"5890","B",7.36
"5891","B",3.86
"5892","B",21.57
"5893","B",1.44
"5894","B",47.5
"5895","B",62.81
"5896","B",8.91
"5897","B",56.35
"5898","B",19.82
"5899","B",39.41
"5900","B",14.59
"5901","B",6.78
"5902","B",55.96
"5903","B",44.44
"5904","B",24.15
"5905","B",7.76
"5906","B",3.28
"5907","B",22.42
"5908","B",23.52
"5909","B",13.34
"5910","B",34.6
"5911","B",10.99
"5912","B",34.88
"5913","B",19.3
"5914","B",18.91
"5915","B",2.66
"5916","B",1.38
"5917","B",28.7
"5918","B",64.93
"5919","B",21.15
"5920","B",30.67
"5921","B",6.1
"5922","B",51.88
"5923","B",11.37
"5924","B",41.22
"5925","B",9.52
"5926","B",41.94
"5927","B",35.77
"5928","B",13.29
"5929","B",13.09
"5930","B",36.96
"5931","B",30.79
"5932","B",1.59
"5933","B",31.4
"5934","B",19.18
"5935","B",20.2
"5936","B",16.5
"5937","B",8.35
"5938","B",37.71
"5939","B",15.19
"5940","B",9.5
"5941","B",5.11
"5942","B",47.61
"5943","B",19.53
"5944","B",23.47
"5945","B",13.13
"5946","B",19.62
"5947","B",39.06
"5948","B",31.77
"5949","B",15.31
"5950","B",41.74
"5951","B",7.02
"5952","B",49.41
"5953","B",26.05
"5954","B",1.63
"5955","B",1.6
"5956","B",24.49
"5957","B",3.46
"5958","B",7.35
"5959","B",46.65
"5960","B",9.87
"5961","B",48.48
"5962","B",37.97
"5963","B",58.35
"5964","B",42.47
"5965","B",24.51
"5966","B",24.78
"5967","B",46.55
"5968","B",23.76
"5969","B",28
"5970","B",41.76
"5971","B",22.9
"5972","B",20.21
"5973","B",42.28
"5974","B",17.81
"5975","B",13.29
"5976","B",34.22
"5977","B",52
"5978","B",42.39
"5979","B",31.88
"5980","B",14.04
"5981","B",3.96
"5982","B",28.11
"5983","B",2.07
"5984","B",63.05
"5985","B",30.07
"5986","B",15.91
"5987","B",16.61
"5988","B",55.3
"5989","B",33.45
"5990","B",0.72
"5991","B",1.56
"5992","B",30.21
"5993","B",17.12
"5994","B",28.3
"5995","B",16.86
"5996","B",24.58
"5997","B",16.13
"5998","B",3.53
"5999","B",10.62
"6000","B",14.53
"6001","B",43.94
"6002","B",4.1
"6003","B",7.3
"6004","B",8.08
"6005","B",27.04
"6006","B",16.21
"6007","B",16.73
"6008","B",44.61
"6009","B",48.58
"6010","B",60.66
"6011","B",21.46
"6012","B",1.48
"6013","B",17.61
"6014","B",0.92
"6015","B",44.55
"6016","B",9.91
"6017","B",70.01
"6018","B",6.92
"6019","B",5.41
"6020","B",33.19
"6021","B",2.73
"6022","B",18.57
"6023","B",23.94
"6024","B",25.96
"6025","B",6.19
"6026","B",54.54
"6027","B",34.93
"6028","B",40.17
"6029","B",35.04
"6030","B",22.4
"6031","B",21.49
"6032","B",2.07
"6033","B",41.87
"6034","B",22.75
"6035","B",6.21
"6036","B",6.71
"6037","B",5.51
"6038","B",52.09
"6039","B",2.02
"6040","B",32.32
"6041","B",11
"6042","B",4.52
"6043","B",13.14
"6044","B",29.59
"6045","B",24.59
"6046","B",44.43
"6047","B",28.88
"6048","B",37.94
"6049","B",1.49
"6050","B",2.95
"6051","B",28.32
"6052","B",4.67
"6053","B",50.49
"6054","B",36.15
"6055","B",7.76
"6056","B",35.55
"6057","B",2.68
"6058","B",26.25
"6059","B",30.94
"6060","B",32.78
"6061","B",19.11
"6062","B",38.57
"6063","B",18.28
"6064","B",8.58
"6065","B",34.6
"6066","B",13.66
"6067","B",41.26
"6068","B",50.1
"6069","B",22.37
"6070","B",33.59
"6071","B",8.33
"6072","B",9.72
"6073","B",17.46
"6074","B",14.73
"6075","B",33.14
"6076","B",24.67
"6077","B",3.51
"6078","B",4.78
"6079","B",32.89
"6080","B",15.15
"6081","B",17.13
"6082","B",10.89
"6083","B",34
"6084","B",8.48
"6085","B",20.07
"6086","B",7.44
"6087","B",29.21
"6088","B",16.27
"6089","B",58.38
"6090","B",35.26
"6091","B",14.53
"6092","B",5.14
"6093","B",9.55
"6094","B",9.87
"6095","B",33.37
"6096","B",4.9
"6097","B",37.81
"6098","B",36.93
"6099","B",2.29
"6100","B",43.66
"6101","B",29.33
"6102","B",13.31
"6103","B",6.34
"6104","B",16.47
"6105","B",19.16
"6106","B",29.24
"6107","B",57.36
"6108","B",10.49
"6109","B",8.93
"6110","B",2.52
"6111","B",14.18
"6112","B",35.42
"6113","B",36.55
"6114","B",39.65
"6115","B",36.31
"6116","B",52.45
"6117","B",12.89
"6118","B",14.28
"6119","B",9.85
"6120","B",1.76
"6121","B",27.68
"6122","B",6.49
"6123","B",2.06
"6124","B",29.65
"6125","B",31.29
"6126","B",3.76
"6127","B",8.15
"6128","B",26.14
"6129","B",14.27
"6130","B",34.42
"6131","B",19.63
"6132","B",10.45
"6133","B",7.41
"6134","B",29.49
"6135","B",36.15
"6136","B",31.58
"6137","B",26.89
"6138","B",12.43
"6139","B",21.03
"6140","B",25.61
"6141","B",19.11
"6142","B",18.43
"6143","B",19.4
"6144","B",33.45
"6145","B",20.88
"6146","B",26.38
"6147","B",5.14
"6148","B",3.01
"6149","B",6.56
"6150","B",23.37
"6151","B",35.6
"6152","B",20.07
"6153","B",41.08
"6154","B",1.48
"6155","B",12.34
"6156","B",51.14
"6157","B",18.38
"6158","B",12.47
"6159","B",13.16
"6160","B",23.85
"6161","B",7.84
"6162","B",34.31
"6163","B",27.83
"6164","B",12.24
"6165","B",17.41
"6166","B",45.1
"6167","B",12.63
"6168","B",20.15
"6169","B",36.51
"6170","B",25.47
"6171","B",4.36
"6172","B",30.37
"6173","B",31.5
"6174","B",33.61
"6175","B",19.34
"6176","B",26.93
"6177","B",3.09
"6178","B",10.51
"6179","B",6.68
"6180","B",23.67
"6181","B",25.59
"6182","B",32.06
"6183","B",42.06
"6184","B",0.11
"6185","B",35.1
"6186","B",23.48
"6187","B",4.19
"6188","B",13.87
"6189","B",26.88
"6190","B",15.13
"6191","B",15.86
"6192","B",28.07
"6193","B",26.6
"6194","B",1.96
"6195","B",27.74
"6196","B",45.89
"6197","B",21.02
"6198","B",18.76
"6199","B",60.21
"6200","B",60.45
"6201","B",22.51
"6202","B",6.68
"6203","B",11.14
"6204","B",31.82
"6205","B",5.76
"6206","B",46.11
"6207","B",5.16
"6208","B",36.88
"6209","B",1.65
"6210","B",1.64
"6211","B",15.7
"6212","B",6.26
"6213","B",9.97
"6214","B",41.66
"6215","B",39.02
"6216","B",16.77
"6217","B",13.36
"6218","B",31.04
"6219","B",22.59
"6220","B",34.52
"6221","B",3.21
"6222","B",29.69
"6223","B",46.05
"6224","B",30.31
"6225","B",33.57
"6226","B",49.61
"6227","B",34.69
"6228","B",38.71
"6229","B",21.89
"6230","B",21.88
"6231","B",52.14
"6232","B",24.76
"6233","B",26.03
"6234","B",24.85
"6235","B",16.8
"6236","B",17.77
"6237","B",5
"6238","B",35.35
"6239","B",21.43
"6240","B",11.51
"6241","B",7.38
"6242","B",4.87
"6243","B",10.74
"6244","B",49.16
"6245","B",23.25
"6246","B",19
"6247","B",10.3
"6248","B",10.31
"6249","B",54.16
"6250","B",32.37
"6251","B",19.14
"6252","B",7.69
"6253","B",6.69
"6254","B",7.06
"6255","B",50.03
"6256","B",13.25
"6257","B",5.08
"6258","B",47.78
"6259","B",17.6
"6260","B",27.18
"6261","B",9.73
"6262","B",12.64
"6263","B",42.32
"6264","B",52.73
"6265","B",36.13
"6266","B",15.77
"6267","B",18.71
"6268","B",43.26
"6269","B",29.09
"6270","B",12.68
"6271","B",26.41
"6272","B",22.69
"6273","B",3.19
"6274","B",51.19
"6275","B",1.83
"6276","B",13.41
"6277","B",22.3
"6278","B",2.3
"6279","B",20.69
"6280","B",3.88
"6281","B",21.3
"6282","B",18.53
"6283","B",40.06
"6284","B",18.75
"6285","B",13.17
"6286","B",12.78
"6287","B",26.08
"6288","B",12.73
"6289","B",2.78
"6290","B",42.86
"6291","B",45.61
"6292","B",32.4
"6293","B",21.28
"6294","B",21.43
"6295","B",54.02
"6296","B",29.62
"6297","B",23.05
"6298","B",11.12
"6299","B",6.72
"6300","B",3.05
"6301","B",36.33
"6302","B",9.29
"6303","B",15.41
"6304","B",29.89
"6305","B",24.35
"6306","B",33.23
"6307","B",26.94
"6308","B",22.1
"6309","B",32.75
"6310","B",64.24
"6311","B",18.39
"6312","B",10.13
"6313","B",37.73
"6314","B",9.08
"6315","B",23.69
"6316","B",28.04
"6317","B",7.42
"6318","B",10.63
"6319","B",14.49
"6320","B",31.61
"6321","B",13.38
"6322","B",18.6
"6323","B",36.29
"6324","B",0.66
"6325","B",21.17
"6326","B",28.74
"6327","B",13.5
"6328","B",18.44
"6329","B",26.89
"6330","B",26.2
"6331","B",39.61
"6332","B",14.85
"6333","B",11.83
"6334","B",19.63
"6335","B",29.56
"6336","B",21.44
"6337","B",19.14
"6338","B",12.29
"6339","B",14.62
"6340","B",17.95
"6341","B",31.77
"6342","B",37.9
"6343","B",12.42
"6344","B",34.89
"6345","B",50.32
"6346","B",22.48
"6347","B",27.55
"6348","B",6.33
"6349","B",19.8
"6350","B",6.41
"6351","B",27.23
"6352","B",9.83
"6353","B",45.95
"6354","B",19.65
"6355","B",26.6
"6356","B",61.2
"6357","B",37.72
"6358","B",5.63
"6359","B",17.98
"6360","B",26.33
"6361","B",35.21
"6362","B",18.14
"6363","B",38.64
"6364","B",14.33
"6365","B",53.51
"6366","B",40.6
"6367","B",15.08
"6368","B",42.93
"6369","B",41.02
"6370","B",3.34
"6371","B",6
"6372","B",24.73
"6373","B",31.21
"6374","B",20.25
"6375","B",40.03
"6376","B",26.93
"6377","B",33.91
"6378","B",42.63
"6379","B",26.81
"6380","B",30.01
"6381","B",5.9
"6382","B",1.29
"6383","B",10.83
"6384","B",15.79
"6385","B",9.89
"6386","B",8.77
"6387","B",5.12
"6388","B",0.39
"6389","B",8.18
"6390","B",38.55
"6391","B",28.61
"6392","B",23.34
"6393","B",16.63
"6394","B",43.08
"6395","B",34.44
"6396","B",32.81
"6397","B",13.83
"6398","B",15.72
"6399","B",46.2
"6400","B",57.08
"6401","B",24.59
"6402","B",16.99
"6403","B",29.72
"6404","B",29.39
"6405","B",35.62
"6406","B",0.45
"6407","B",12.32
"6408","B",28.67
"6409","B",25.43
"6410","B",20.69
"6411","B",29.63
"6412","B",22.65
"6413","B",18.27
"6414","B",40.45
"6415","B",12.41
"6416","B",21.65
"6417","B",30.3
"6418","B",5.72
"6419","B",15.83
"6420","B",9.78
"6421","B",23.82
"6422","B",46.27
"6423","B",12.75
"6424","B",0.69
"6425","B",25.38
"6426","B",60.75
"6427","B",9.45
"6428","B",13.02
"6429","B",28.72
"6430","B",48.24
"6431","B",56.61
"6432","B",0.4
"6433","B",12.32
"6434","B",23.74
"6435","B",1.69
"6436","B",20.83
"6437","B",16.78
"6438","B",6
"6439","B",26.2
"6440","B",36.49
"6441","B",33.7
"6442","B",0.66
"6443","B",0.42
"6444","B",18.4
"6445","B",30.07
"6446","B",24.61
"6447","B",16.87
"6448","B",55.12
"6449","B",6.54
"6450","B",6.71
"6451","B",3.68
"6452","B",36.31
"6453","B",10.2
"6454","B",22.93
"6455","B",25.59
"6456","B",15.83
"6457","B",6.08
"6458","B",31.75
"6459","B",37.48
"6460","B",43.63
"6461","B",30.65
"6462","B",16.88
"6463","B",31.54
"6464","B",35.11
"6465","B",10.66
"6466","B",2.16
"6467","B",24.95
"6468","B",27.44
"6469","B",20.75
"6470","B",31.28
"6471","B",24.77
"6472","B",18.78
"6473","B",40.75
"6474","B",23.21
"6475","B",3.73
"6476","B",32.07
"6477","B",36.83
"6478","B",16.48
"6479","B",11.81
"6480","B",25.13
"6481","B",17.44
"6482","B",3.03
"6483","B",22.46
"6484","B",22.76
"6485","B",0.74
"6486","B",63.13
"6487","B",26.27
"6488","B",25.36
"6489","B",28.22
"6490","B",2.55
"6491","B",9.62
"6492","B",12.47
"6493","B",40.26
"6494","B",26.27
"6495","B",8.33
"6496","B",26.24
"6497","B",1.3
"6498","B",69.81
"6499","B",2.01
"6500","B",59.28
"6501","B",21.41
"6502","B",31.2
"6503","B",57.51
"6504","B",7.65
"6505","B",5.33
"6506","B",36.94
"6507","B",32.51
"6508","B",45.07
"6509","B",11.18
"6510","B",21.53
"6511","B",11.06
"6512","B",37.51
"6513","B",10.75
"6514","B",6.45
"6515","B",8.76
"6516","B",9.96
"6517","B",45.75
"6518","B",37.22
"6519","B",12.63
"6520","B",23.9
"6521","B",38.54
"6522","B",37.64
"6523","B",19.78
"6524","B",21.38
"6525","B",29.01
"6526","B",40.94
"6527","B",34.46
"6528","B",48.02
"6529","B",35.95
"6530","B",4.98
"6531","B",21.08
"6532","B",41.69
"6533","B",27.45
"6534","B",29.94
"6535","B",21.39
"6536","B",1.49
"6537","B",28.41
"6538","B",28.71
"6539","B",11.47
"6540","B",59.41
"6541","B",49.13
"6542","B",10.17
"6543","B",15.38
"6544","B",57.59
"6545","B",40.38
"6546","B",4.12
"6547","B",19.18
"6548","B",7.54
"6549","B",30.24
"6550","B",15.09
"6551","B",3.5
"6552","B",2.95
"6553","B",38.88
"6554","B",38.66
"6555","B",11.13
"6556","B",5.85
"6557","B",12.4
"6558","B",0.9
"6559","B",1.27
"6560","B",19.38
"6561","B",22.55
"6562","B",33.55
"6563","B",20.35
"6564","B",19.25
"6565","B",13.34
"6566","B",10.98
"6567","B",24.9
"6568","B",10.3
"6569","B",0.38
"6570","B",7.4
"6571","B",32.59
"6572","B",31.37
"6573","B",11.41
"6574","B",12.71
"6575","B",4.03
"6576","B",18
"6577","B",4.72
"6578","B",29.15
"6579","B",53.33
"6580","B",29.8
"6581","B",43.22
"6582","B",31.29
"6583","B",27.51
"6584","B",16.48
"6585","B",20.12
"6586","B",36.87
"6587","B",39.11
"6588","B",15.85
"6589","B",58.57
"6590","B",20.17
"6591","B",15.96
"6592","B",7.86
"6593","B",29.7
"6594","B",34.63
"6595","B",51.05
"6596","B",30.9
"6597","B",9.03
"6598","B",33.08
"6599","B",31.65
"6600","B",2.75
"6601","B",18.54
"6602","B",23.88
"6603","B",18.4
"6604","B",20.28
"6605","B",40.3
"6606","B",18.54
"6607","B",15.01
"6608","B",18.09
"6609","B",0.64
"6610","B",29.3
"6611","B",11.51
"6612","B",34.71
"6613","B",25.82
"6614","B",11.36
"6615","B",19.17
"6616","B",16.49
"6617","B",7.58
"6618","B",20.98
"6619","B",5.3
"6620","B",6.71
"6621","B",3.2
"6622","B",31.51
"6623","B",18.44
"6624","B",35.9
"6625","B",21.99
"6626","B",16.26
"6627","B",31.61
"6628","B",49.75
"6629","B",5.58
"6630","B",3.69
"6631","B",31.26
"6632","B",6.01
"6633","B",1.91
"6634","B",40.38
"6635","B",39.61
"6636","B",6.16
"6637","B",37.58
"6638","B",16.16
"6639","B",28.14
"6640","B",68.03
"6641","B",6.47
"6642","B",29.32
"6643","B",43.32
"6644","B",3.05
"6645","B",7.5
"6646","B",25.64
"6647","B",14.06
"6648","B",13.67
"6649","B",9.13
"6650","B",40.49
"6651","B",9.67
"6652","B",11.64
"6653","B",18.51
"6654","B",21.62
"6655","B",47.09
"6656","B",11.46
"6657","B",6.44
"6658","B",11.4
"6659","B",49.46
"6660","B",54.09
"6661","B",43.99
"6662","B",19.69
"6663","B",9.18
"6664","B",37.67
"6665","B",33.7
"6666","B",27.76
"6667","B",30.53
"6668","B",25.55
"6669","B",30.08
"6670","B",19.75
"6671","B",25.36
"6672","B",12.16
"6673","B",25
"6674","B",26.05
"6675","B",21.16
"6676","B",2.63
"6677","B",48.06
"6678","B",44.71
"6679","B",5.39
"6680","B",2.26
"6681","B",41.3
"6682","B",38.86
"6683","B",3.38
"6684","B",3
"6685","B",26.96
"6686","B",27.42
"6687","B",2.82
"6688","B",10.07
"6689","B",17.71
"6690","B",35.95
"6691","B",19.16
"6692","B",26.41
"6693","B",44.79
"6694","B",20.31
"6695","B",2.5
"6696","B",42.44
"6697","B",4.93
"6698","B",32.27
"6699","B",25.45
"6700","B",2.75
"6701","B",21.97
"6702","B",32.49
"6703","B",42.2
"6704","B",45.75
"6705","B",31.93
"6706","B",28.14
"6707","B",49.67
"6708","B",7.32
"6709","B",35.74
"6710","B",55.71
"6711","B",5.47
"6712","B",19.65
"6713","B",21.95
"6714","B",1.96
"6715","B",28.7
"6716","B",28.86
"6717","B",20.06
"6718","B",1.3
"6719","B",60.49
"6720","B",2.6
"6721","B",27.84
"6722","B",48.45
"6723","B",6.76
"6724","B",0.06
"6725","B",16.91
"6726","B",0.7
"6727","B",33.96
"6728","B",18.62
"6729","B",10.09
"6730","B",4.29
"6731","B",26.54
"6732","B",54.66
"6733","B",13.82
"6734","B",19.14
"6735","B",20.84
"6736","B",37.93
"6737","B",31.81
"6738","B",48.39
"6739","B",9.44
"6740","B",4.55
"6741","B",42.59
"6742","B",20.61
"6743","B",55.86
"6744","B",36.79
"6745","B",46.46
"6746","B",37.46
"6747","B",16.4
"6748","B",17.41
"6749","B",31.08
"6750","B",8.54
"6751","B",10.16
"6752","B",25.13
"6753","B",7.39
"6754","B",2.74
"6755","B",36.87
"6756","B",36.07
"6757","B",23.66
"6758","B",0.17
"6759","B",13.56
"6760","B",5.57
"6761","B",1.54
"6762","B",27.46
"6763","B",30.22
"6764","B",10.39
"6765","B",8.44
"6766","B",49.17
"6767","B",25.59
"6768","B",32.46
"6769","B",21.6
"6770","B",39.11
"6771","B",3.96
"6772","B",5.34
"6773","B",27.8
"6774","B",9.56
"6775","B",12.31
"6776","B",33.79
"6777","B",18.64
"6778","B",38.84
"6779","B",18.3
"6780","B",15.23
"6781","B",23.87
"6782","B",32.09
"6783","B",29.22
"6784","B",11.93
"6785","B",34.65
"6786","B",20.43
"6787","B",37.41
"6788","B",14.96
"6789","B",37.32
"6790","B",30.9
"6791","B",56.14
"6792","B",22.55
"6793","B",23.07
"6794","B",1.34
"6795","B",27.37
"6796","B",10.25
"6797","B",6.52
"6798","B",12.27
"6799","B",12.66
"6800","B",21.04
"6801","B",15.46
"6802","B",49.64
"6803","B",13
"6804","B",25.46
"6805","B",17.02
"6806","B",32.3
"6807","B",18.87
"6808","B",32.71
"6809","B",8.87
"6810","B",33.89
"6811","B",7.45
"6812","B",15.92
"6813","B",1.47
"6814","B",14.34
"6815","B",18.65
"6816","B",14.3
"6817","B",1.34
"6818","B",18.87
"6819","B",17.59
"6820","B",0.15
"6821","B",16.05
"6822","B",0.31
"6823","B",55.41
"6824","B",21.57
"6825","B",28.58
"6826","B",20.75
"6827","B",4.41
"6828","B",14.72
"6829","B",39.66
"6830","B",3.83
"6831","B",32.16
"6832","B",9.47
"6833","B",26.51
"6834","B",15.29
"6835","B",63.78
"6836","B",17.75
"6837","B",3.49
"6838","B",23.83
"6839","B",11.6
"6840","B",49.37
"6841","B",8.14
"6842","B",20.48
"6843","B",0.27
"6844","B",16.6
"6845","B",1.48
"6846","B",5.52
"6847","B",15.11
"6848","B",43.95
"6849","B",17.42
"6850","B",32
"6851","B",11.4
"6852","B",10.8
"6853","B",10.88
"6854","B",29.07
"6855","B",59.65
"6856","B",4.25
"6857","B",11.58
"6858","B",50.69
"6859","B",18.97
"6860","B",26.2
"6861","B",20.61
"6862","B",36.48
"6863","B",16.04
"6864","B",25.47
"6865","B",5.51
"6866","B",19.13
"6867","B",1.69
"6868","B",10.8
"6869","B",70.55
"6870","B",35.35
"6871","B",19.03
"6872","B",25.28
"6873","B",38.74
"6874","B",23.96
"6875","B",27.61
"6876","B",17.35
"6877","B",14.35
"6878","B",15.89
"6879","B",3.21
"6880","B",34.92
"6881","B",27.04
"6882","B",5.35
"6883","B",3.56
"6884","B",2.08
"6885","B",21.78
"6886","B",37.68
"6887","B",8.2
"6888","B",13.85
"6889","B",17.39
"6890","B",33.84
"6891","B",56.83
"6892","B",8.09
"6893","B",8.6
"6894","B",39.61
"6895","B",4.62
"6896","B",15.8
"6897","B",8.51
"6898","B",18.32
"6899","B",34.45
"6900","B",13.94
"6901","B",5.64
"6902","B",12.18
"6903","B",29.75
"6904","B",59.39
"6905","B",7.43
"6906","B",12.14
"6907","B",38.46
"6908","B",29.19
"6909","B",29.79
"6910","B",40
"6911","B",40
"6912","B",41.65
"6913","B",13.69
"6914","B",7.87
"6915","B",27.1
"6916","B",20.17
"6917","B",30.99
"6918","B",20.18
"6919","B",9.83
"6920","B",19.01
"6921","B",27.57
"6922","B",12.68
"6923","B",14.46
"6924","B",10.18
"6925","B",7.56
"6926","B",76.91
"6927","B",5.37
"6928","B",22.28
"6929","B",44.61
"6930","B",14.91
"6931","B",31.05
"6932","B",1.71
"6933","B",2.23
"6934","B",59.54
"6935","B",1.08
"6936","B",21.78
"6937","B",37.06
"6938","B",53.56
"6939","B",3
"6940","B",47.18
"6941","B",9.72
"6942","B",25.09
"6943","B",10.11
"6944","B",28.16
"6945","B",24.57
"6946","B",13.13
"6947","B",10.67
"6948","B",15.06
"6949","B",37.78
"6950","B",45.82
"6951","B",52.1
"6952","B",17.53
"6953","B",11.45
"6954","B",33.48
"6955","B",31.68
"6956","B",28.32
"6957","B",33.37
"6958","B",23.7
"6959","B",31.03
"6960","B",12.36
"6961","B",17.2
"6962","B",36.87
"6963","B",30.9
"6964","B",1.65
"6965","B",44.94
"6966","B",17.76
"6967","B",26.45
"6968","B",18.62
"6969","B",7.94
"6970","B",33.36
"6971","B",25.3
"6972","B",20.29
"6973","B",1.75
"6974","B",25.28
"6975","B",18.43
"6976","B",20.37
"6977","B",34.37
"6978","B",0.35
"6979","B",4.44
"6980","B",5.07
"6981","B",6.12
"6982","B",28.43
"6983","B",63.24
"6984","B",21.68
"6985","B",35.43
"6986","B",35.88
"6987","B",64.34
"6988","B",31.68
"6989","B",12.21
"6990","B",40.55
"6991","B",11.4
"6992","B",6.23
"6993","B",0.82
"6994","B",38.5
"6995","B",7.78
"6996","B",1.03
"6997","B",48.78
"6998","B",8.95
"6999","B",24.44
"7000","B",23.54
"7001","B",0.46
"7002","B",27.51
"7003","B",8.53
"7004","B",10.72
"7005","B",27.21
"7006","B",28.91
"7007","B",38.62
"7008","B",44.41
"7009","B",38.74
"7010","B",18.22
"7011","B",15.42
"7012","B",44.84
"7013","B",21.2
"7014","B",18.21
"7015","B",24.85
"7016","B",41.35
"7017","B",8.17
"7018","B",26.64
"7019","B",51.37
"7020","B",6.27
"7021","B",15.18
"7022","B",19.62
"7023","B",35.8
"7024","B",45.49
"7025","B",14.52
"7026","B",21.89
"7027","B",6.21
"7028","B",19.16
"7029","B",27.83
"7030","B",17.17
"7031","B",0.39
"7032","B",21.53
"7033","B",32.03
"7034","B",5.54
"7035","B",20.6
"7036","B",24.95
"7037","B",31.97
"7038","B",4.21
"7039","B",8.67
"7040","B",20.69
"7041","B",55.19
"7042","B",21.84
"7043","B",33.92
"7044","B",2.41
"7045","B",11.07
"7046","B",39.64
"7047","B",32.79
"7048","B",37.74
"7049","B",15.37
"7050","B",20.18
"7051","B",42.05
"7052","B",12.68
"7053","B",54.82
"7054","B",45.41
"7055","B",2.81
"7056","B",13.09
"7057","B",34.18
"7058","B",36.88
"7059","B",18.53
"7060","B",17.36
"7061","B",50
"7062","B",1.81
"7063","B",21.73
"7064","B",28.77
"7065","B",35.87
"7066","B",8.95
"7067","B",43.63
"7068","B",21.8
"7069","B",16.41
"7070","B",8.81
"7071","B",7.3
"7072","B",43.74
"7073","B",4.08
"7074","B",9.33
"7075","B",4.89
"7076","B",35.82
"7077","B",15.95
"7078","B",7.52
"7079","B",0.2
"7080","B",20.03
"7081","B",5.67
"7082","B",11.36
"7083","B",19.2
"7084","B",31.55
"7085","B",28.97
"7086","B",11.07
"7087","B",30.22
"7088","B",6.25
"7089","B",12.34
"7090","B",20.93
"7091","B",27.94
"7092","B",29.87
"7093","B",20.18
"7094","B",18.98
"7095","B",4.77
"7096","B",19.48
"7097","B",19.42
"7098","B",5.13
"7099","B",4.28
"7100","B",34.98
"7101","B",2.2
"7102","B",16.35
"7103","B",43.64
"7104","B",3.33
"7105","B",20.3
"7106","B",8.56
